doi,topics,test_id,test_name,N,test_p_value,factor,effectsize_id,effectsize_measure,effectsize_value,CI_upper,CI_lower,CI_type
10.1145/3544548.3581179,empirical studies in hci;human-centered computing,42,Post-hoc test on accuracy,12,1,00-10 vs. 00-50,1,Z,-0.16,UNKNOWN,UNKNOWN,95%
10.1145/3544548.3581179,empirical studies in hci;human-centered computing,43,Post-hoc test on accuracy,12,1,,1,r,0.24,UNKNOWN,UNKNOWN,95%
10.1145/3544548.3581179,empirical studies in hci;human-centered computing,43,Post-hoc test on accuracy,12,1,00-10 vs. A-30,1,Z,1.17,UNKNOWN,UNKNOWN,95%
10.1145/3544548.3581179,empirical studies in hci;human-centered computing,44,Post-hoc test on accuracy,12,1,,1,r,0.23,UNKNOWN,UNKNOWN,95%
10.1145/3544548.3581179,empirical studies in hci;human-centered computing,44,Post-hoc test on accuracy,12,1,00-10 vs. Rigid,1,Z,1.10,UNKNOWN,UNKNOWN,95%
10.1145/3544548.3581179,empirical studies in hci;human-centered computing,45,Post-hoc test on accuracy,12,0.35,,1,r,0.35,UNKNOWN,UNKNOWN,95%
10.1145/3544548.3581179,empirical studies in hci;human-centered computing,45,Post-hoc test on accuracy,12,0.35,00-50 vs. A-30,1,Z,1.73,UNKNOWN,UNKNOWN,95%
10.1145/3544548.3581179,empirical studies in hci;human-centered computing,46,Post-hoc test on accuracy,12,0.19,,1,r,0.19,UNKNOWN,UNKNOWN,95%
10.1145/3544548.3581179,empirical studies in hci;human-centered computing,46,Post-hoc test on accuracy,12,0.19,00-50 vs. Rigid,1,Z,0.94,UNKNOWN,UNKNOWN,95%
10.1145/3544548.3581179,empirical studies in hci;human-centered computing,47,Post-hoc test on accuracy,12,0.13,,1,r,0.13,UNKNOWN,UNKNOWN,95%
10.1145/3544548.3581179,empirical studies in hci;human-centered computing,47,Post-hoc test on accuracy,12,0.13,A-30 vs. Rigid,1,Z,-0.62,UNKNOWN,UNKNOWN,95%
10.1145/3544548.3581179,empirical studies in hci;human-centered computing,48,Post-hoc test on difficulty,12,<0.05,,1,r,0.58,UNKNOWN,UNKNOWN,95%
10.1145/3544548.3581179,empirical studies in hci;human-centered computing,48,Post-hoc test on difficulty,12,<0.05,00-10 vs. 00-50,1,Z,2.83,UNKNOWN,UNKNOWN,95%
10.1145/3544548.3581179,empirical studies in hci;human-centered computing,49,Post-hoc test on difficulty,12,<0.05,,1,r,0.59,UNKNOWN,UNKNOWN,95%
10.1145/3544548.3581179,empirical studies in hci;human-centered computing,49,Post-hoc test on difficulty,12,<0.05,00-10 vs. A-30,1,Z,2.88,UNKNOWN,UNKNOWN,95%
10.1145/3544548.3581179,empirical studies in hci;human-centered computing,50,Post-hoc test on difficulty,12,<0.05,,1,r,0.62,UNKNOWN,UNKNOWN,95%
10.1145/3544548.3581179,empirical studies in hci;human-centered computing,50,Post-hoc test on difficulty,12,<0.05,00-10 vs. Rigid,1,Z,3.02,UNKNOWN,UNKNOWN,95%
10.1145/3544548.3581179,empirical studies in hci;human-centered computing,51,Post-hoc test on difficulty,12,0.19,,1,r,0.40,UNKNOWN,UNKNOWN,95%
10.1145/3544548.3581179,empirical studies in hci;human-centered computing,51,Post-hoc test on difficulty,12,0.19,00-50 vs. A-30,1,Z,1.94,UNKNOWN,UNKNOWN,95%
10.1145/3544548.3581179,empirical studies in hci;human-centered computing,52,Post-hoc test on difficulty,12,<0.05,,1,r,0.60,UNKNOWN,UNKNOWN,95%
10.1145/3544548.3581179,empirical studies in hci;human-centered computing,52,Post-hoc test on difficulty,12,<0.05,00-50 vs. Rigid,1,Z,2.92,UNKNOWN,UNKNOWN,95%
10.1145/3544548.3581179,empirical studies in hci;human-centered computing,53,Post-hoc test on difficulty,12,0.22,,1,r,0.33,UNKNOWN,UNKNOWN,95%
10.1145/3544548.3581179,empirical studies in hci;human-centered computing,53,Post-hoc test on difficulty,12,0.22,A-30 vs. Rigid,1,Z,1.63,UNKNOWN,UNKNOWN,95%
10.1145/3544548.3581179,empirical studies in hci;human-centered computing,54,Post-hoc test on difficulty,12,<0.05,,1,r,0.55,UNKNOWN,UNKNOWN,95%
10.1145/3544548.3581179,empirical studies in hci;human-centered computing,54,Post-hoc test on difficulty,12,<0.05,00-10 vs. 00-50,1,Z,2.68,UNKNOWN,UNKNOWN,95%
10.1145/3544548.3581179,empirical studies in hci;human-centered computing,55,Post-hoc test on difficulty,12,<0.05,,1,r,0.59,UNKNOWN,UNKNOWN,95%
10.1145/3544548.3581179,empirical studies in hci;human-centered computing,55,Post-hoc test on difficulty,12,<0.05,00-10 vs. A-30,1,Z,2.89,UNKNOWN,UNKNOWN,95%
10.1145/3544548.3581179,empirical studies in hci;human-centered computing,56,Post-hoc test on difficulty,12,<0.05,,1,r,0.55,UNKNOWN,UNKNOWN,95%
10.1145/3544548.3581179,empirical studies in hci;human-centered computing,56,Post-hoc test on difficulty,12,<0.05,00-10 vs. Rigid,1,Z,2.71,UNKNOWN,UNKNOWN,95%
10.1145/3544548.3581179,empirical studies in hci;human-centered computing,57,Post-hoc test on difficulty,12,0.07,,1,r,0.48,UNKNOWN,UNKNOWN,95%
10.1145/3544548.3581179,empirical studies in hci;human-centered computing,57,Post-hoc test on difficulty,12,0.07,00-50 vs. A-30,1,Z,2.37,UNKNOWN,UNKNOWN,95%
10.1145/3544548.3581179,empirical studies in hci;human-centered computing,58,Post-hoc test on difficulty,12,0.07,,1,r,0.49,UNKNOWN,UNKNOWN,95%
10.1145/3544548.3581179,empirical studies in hci;human-centered computing,58,Post-hoc test on difficulty,12,0.07,00-50 vs. Rigid,1,Z,2.39,UNKNOWN,UNKNOWN,95%
10.1145/3544548.3581179,empirical studies in hci;human-centered computing,59,Post-hoc test on difficulty,12,0.19,,1,r,0.13,UNKNOWN,UNKNOWN,95%
10.1145/3544548.3581179,empirical studies in hci;human-centered computing,59,Post-hoc test on difficulty,12,0.19,A-30 vs. Rigid,1,Z,-0.64,UNKNOWN,UNKNOWN,95%
10.1145/3544548.3581076,accessibility technologies;accessibility;human-centered computing,1,Repeated Measures One-Way ANOVA,16,0.459,,,,,,,
10.1145/3544548.3581076,accessibility technologies;accessibility;human-centered computing,2,Repeated Measures One-Way ANOVA with Post-Hoc Pairwise Comparison (Holm Correction),16,"< 0.01, < 0.001, < 0.01",,,,,,,
10.1145/3544548.3581076,accessibility technologies;accessibility;human-centered computing,3,Accuracy Measurement for Speaker Identification,16,UNKNOWN,,,,,,,
10.1145/3544548.3581429,computing methodologies;computer-assisted instruction;applied computing,1,Independent t-test,UNKNOWN,0.0705,,1,Mean Difference,0.600,1.2527,-0.0527,95% CI
10.1145/3544548.3581429,computing methodologies;computer-assisted instruction;applied computing,2,Independent t-test,UNKNOWN,0.3094,,1,Mean Difference,0.383,1.1366,-0.3700,95% CI
10.1145/3544548.3581429,computing methodologies;computer-assisted instruction;applied computing,3,Independent t-test,UNKNOWN,0.0006,,1,Mean Difference,1.367,2.1057,0.6276,95% CI
10.1145/3544548.3581429,computing methodologies;computer-assisted instruction;applied computing,4,Independent t-test,UNKNOWN,0.0463,,1,Mean Difference,1.050,2.0829,-0.0180,95% CI
10.1145/3544548.3581429,computing methodologies;computer-assisted instruction;applied computing,5,Independent t-test,UNKNOWN,0.5745,,1,Mean Difference,0.325,1.4870,-0.8370,95% CI
10.1145/3544548.3581429,computing methodologies;computer-assisted instruction;applied computing,6,Independent t-test,UNKNOWN,0.0238,,1,Mean Difference,1.275,2.3710,-0.1790,95% CI
10.1145/3544548.3581429,computing methodologies;computer-assisted instruction;applied computing,7,Independent t-test,UNKNOWN,0.0041,,1,Mean Difference,1.325,2.2040,-0.4460,95% CI
10.1145/3544548.3581429,computing methodologies;computer-assisted instruction;applied computing,8,Independent t-test,UNKNOWN,0.0007,,1,Mean Difference,1.650,2.5590,-0.7410,95% CI
10.1145/3544548.3581429,computing methodologies;computer-assisted instruction;applied computing,9,Independent t-test,UNKNOWN,0.0005,,1,Mean Difference,1.067,1.6371,-0.4963,95% CI
10.1145/3544548.3581429,computing methodologies;computer-assisted instruction;applied computing,10,Independent t-test,UNKNOWN,0.0022,,1,Mean Difference,1.117,1.8048,-0.4285,95% CI
10.1145/3544548.3581429,computing methodologies;computer-assisted instruction;applied computing,11,Independent t-test,UNKNOWN,0.0009,,1,Mean Difference,16.900,26.4400,-7.3600,95% CI
10.1145/3544548.3581429,computing methodologies;computer-assisted instruction;applied computing,12,Independent t-test,UNKNOWN,0.0031,,1,Mean Difference,-0.950,1.5583,-0.3417,95% CI
10.1145/3544548.3581429,computing methodologies;computer-assisted instruction;applied computing,13,Independent t-test,UNKNOWN,0.8306,,1,Mean Difference,-0.083,0.8664,-0.6998,95% CI
10.1145/3544548.3581429,computing methodologies;computer-assisted instruction;applied computing,14,Independent t-test,UNKNOWN,0.2266,,1,Mean Difference,-0.333,0.8824,-0.2157,95% CI
10.1145/3544548.3581429,computing methodologies;computer-assisted instruction;applied computing,15,Independent t-test,UNKNOWN,0.5287,,1,Mean Difference,-0.325,1.3600,-0.7100,95% CI
10.1145/3544548.3581429,computing methodologies;computer-assisted instruction;applied computing,16,Independent t-test,UNKNOWN,0.8114,,1,Mean Difference,-0.150,1.1140,-1.4140,95% CI
10.1145/3544548.3581429,computing methodologies;computer-assisted instruction;applied computing,17,Independent t-test,UNKNOWN,0.2939,,1,Mean Difference,-0.600,1.7410,-0.5410,95% CI
10.1145/3544548.3581429,computing methodologies;computer-assisted instruction;applied computing,18,Independent t-test,UNKNOWN,0.1032,,1,Mean Difference,-0.900,1.9910,-0.1910,95% CI
10.1145/3544548.3581429,computing methodologies;computer-assisted instruction;applied computing,19,Independent t-test,UNKNOWN,0.0034,,1,Mean Difference,-1.300,2.1410,-0.4590,95% CI
10.1145/3544548.3581429,computing methodologies;computer-assisted instruction;applied computing,20,Independent t-test,UNKNOWN,0.0001,,1,Mean Difference,-1.250,1.8365,-0.6634,95% CI
10.1145/3544548.3581429,computing methodologies;computer-assisted instruction;applied computing,21,Independent t-test,UNKNOWN,0.0004,,1,Mean Difference,-1.200,1.8268,-0.5732,95% CI
10.1145/3544548.3581429,computing methodologies;computer-assisted instruction;applied computing,22,Independent t-test,UNKNOWN,0.0286,,1,Mean Difference,12.300,23.2500,-1.3500,95% CI
10.1145/3544548.3581284,empirical studies in hci;human-centered computing,1,OLS Regression,UNKNOWN,<0.05,,1,Coefficient,0.069,0.072,0.066,95% CI
10.1145/3544548.3581284,empirical studies in hci;human-centered computing,1,OLS Regression,UNKNOWN,<0.05,Time period relative to trial (during),1,Coefficient,0.069,0.072,0.066,95% CI
10.1145/3544548.3581284,empirical studies in hci;human-centered computing,2,OLS Regression,UNKNOWN,<0.05,,1,Coefficient,-0.156,-0.148,-0.164,95% CI
10.1145/3544548.3581284,empirical studies in hci;human-centered computing,2,OLS Regression,UNKNOWN,<0.05,Time period relative to trial (during),1,Coefficient,-0.156,-0.148,-0.164,95% CI
10.1145/3544548.3581284,empirical studies in hci;human-centered computing,3,OLS Regression,UNKNOWN,<0.05,,1,Coefficient,0.121,0.148,0.094,95% CI
10.1145/3544548.3581284,empirical studies in hci;human-centered computing,3,OLS Regression,UNKNOWN,<0.05,Time period relative to trial (during),1,Coefficient,0.121,0.148,0.094,95% CI
10.1145/3544548.3581284,empirical studies in hci;human-centered computing,4,OLS Regression,UNKNOWN,<0.05,,1,Coefficient,-0.326,-0.303,-0.349,95% CI
10.1145/3544548.3581284,empirical studies in hci;human-centered computing,4,OLS Regression,UNKNOWN,<0.05,Time period relative to trial (during),1,Coefficient,-0.326,-0.303,-0.349,95% CI
10.1145/3544548.3581284,empirical studies in hci;human-centered computing,5,OLS Regression,UNKNOWN,<0.05,,1,Coefficient,0.023,0.027,0.019,95% CI
10.1145/3544548.3581284,empirical studies in hci;human-centered computing,5,OLS Regression,UNKNOWN,<0.05,Time period relative to trial (after),1,Coefficient,0.023,0.027,0.019,95% CI
10.1145/3544548.3581284,empirical studies in hci;human-centered computing,6,OLS Regression,UNKNOWN,<0.05,,1,Coefficient,-0.054,-0.045,-0.063,95% CI
10.1145/3544548.3581284,empirical studies in hci;human-centered computing,6,OLS Regression,UNKNOWN,<0.05,Time period relative to trial (after),1,Coefficient,-0.054,-0.045,-0.063,95% CI
10.1145/3544548.3581284,empirical studies in hci;human-centered computing,7,OLS Regression,UNKNOWN,0.29,,1,Coefficient,-0.012,0.017,-0.041,95% CI
10.1145/3544548.3581284,empirical studies in hci;human-centered computing,7,OLS Regression,UNKNOWN,0.29,Time period relative to trial (after),1,Coefficient,-0.012,0.017,-0.041,95% CI
10.1145/3544548.3581284,empirical studies in hci;human-centered computing,8,OLS Regression,UNKNOWN,<0.05,,1,Coefficient,-0.247,-0.222,-0.272,95% CI
10.1145/3544548.3581284,empirical studies in hci;human-centered computing,8,OLS Regression,UNKNOWN,<0.05,Time period relative to trial (after),1,Coefficient,-0.247,-0.222,-0.272,95% CI
10.1145/3544548.3581284,empirical studies in hci;human-centered computing,9,OLS Regression,UNKNOWN,0.29,,1,Coefficient,0.015,0.047,-0.017,95% CI
10.1145/3544548.3581284,empirical studies in hci;human-centered computing,9,OLS Regression,UNKNOWN,0.29,Time period relative to trial (during),1,Coefficient,0.015,0.047,-0.017,95% CI
10.1145/3544548.3581284,empirical studies in hci;human-centered computing,10,OLS Regression,UNKNOWN,0.29,,1,Coefficient,0.045,0.078,0.012,95% CI
10.1145/3544548.3581284,empirical studies in hci;human-centered computing,10,OLS Regression,UNKNOWN,0.29,Time period relative to trial (during),1,Coefficient,0.045,0.078,0.012,95% CI
10.1145/3544548.3581284,empirical studies in hci;human-centered computing,11,OLS Regression,UNKNOWN,0.29,,1,Coefficient,-0.21,-0.114,-0.306,95% CI
10.1145/3544548.3581284,empirical studies in hci;human-centered computing,11,OLS Regression,UNKNOWN,0.29,Time period relative to trial (during),1,Coefficient,-0.21,-0.114,-0.306,95% CI
10.1145/3544548.3581284,empirical studies in hci;human-centered computing,12,OLS Regression,UNKNOWN,0.29,,1,Coefficient,-0.10,-0.025,-0.175,95% CI
10.1145/3544548.3581284,empirical studies in hci;human-centered computing,12,OLS Regression,UNKNOWN,0.29,Time period relative to trial (during),1,Coefficient,-0.10,-0.025,-0.175,95% CI
10.1145/3544548.3581284,empirical studies in hci;human-centered computing,13,OLS Regression,UNKNOWN,0.29,,1,Coefficient,0.009,0.025,-0.007,95% CI
10.1145/3544548.3581284,empirical studies in hci;human-centered computing,13,OLS Regression,UNKNOWN,0.29,Time period relative to trial (after),1,Coefficient,0.009,0.025,-0.007,95% CI
10.1145/3544548.3581284,empirical studies in hci;human-centered computing,14,OLS Regression,UNKNOWN,0.29,,1,Coefficient,0.023,0.056,-0.01,95% CI
10.1145/3544548.3581284,empirical studies in hci;human-centered computing,14,OLS Regression,UNKNOWN,0.29,Time period relative to trial (after),1,Coefficient,0.023,0.056,-0.01,95% CI
10.1145/3544548.3581284,empirical studies in hci;human-centered computing,15,OLS Regression,UNKNOWN,0.29,,1,Coefficient,-0.02,0.077,-0.117,95% CI
10.1145/3544548.3581284,empirical studies in hci;human-centered computing,15,OLS Regression,UNKNOWN,0.29,Time period relative to trial (after),1,Coefficient,-0.02,0.077,-0.117,95% CI
10.1145/3544548.3581284,empirical studies in hci;human-centered computing,16,OLS Regression,UNKNOWN,<0.05,,1,Coefficient,-0.15,-0.074,-0.226,95% CI
10.1145/3544548.3581284,empirical studies in hci;human-centered computing,16,OLS Regression,UNKNOWN,<0.05,Time period relative to trial (after),1,Coefficient,-0.15,-0.074,-0.226,95% CI
10.1145/3544548.3581284,empirical studies in hci;human-centered computing,17,Causal Impact Time-Series Analysis,UNKNOWN,0.027,,1,Relative effect,17%,38%,0.28%,95% CI
10.1145/3544548.3581284,empirical studies in hci;human-centered computing,17,Causal Impact Time-Series Analysis,UNKNOWN,0.027,Stigmatizing (Model 1),1,Relative effect,17%,38%,0.28%,95% CI
10.1145/3544548.3581284,empirical studies in hci;human-centered computing,18,Causal Impact Time-Series Analysis,UNKNOWN,0.147,,1,Relative effect,-2.5%,2.4%,-7.2%,95% CI
10.1145/3544548.3581284,empirical studies in hci;human-centered computing,18,Causal Impact Time-Series Analysis,UNKNOWN,0.147,Destigmatizing (Model 2),1,Relative effect,-2.5%,2.4%,-7.2%,95% CI
10.1145/3544548.3581284,empirical studies in hci;human-centered computing,19,Causal Impact Time-Series Analysis,UNKNOWN,0.47,,1,Relative effect,6.1%,70%,-30%,95% CI
10.1145/3544548.3581284,empirical studies in hci;human-centered computing,19,Causal Impact Time-Series Analysis,UNKNOWN,0.47,Stigmatizing (Model 1),1,Relative effect,6.1%,70%,-30%,95% CI
10.1145/3544548.3581284,empirical studies in hci;human-centered computing,20,Causal Impact Time-Series Analysis,UNKNOWN,0.33,,1,Relative effect,6.7%,36%,-16%,95% CI
10.1145/3544548.3581284,empirical studies in hci;human-centered computing,20,Causal Impact Time-Series Analysis,UNKNOWN,0.33,Destigmatizing (Model 2),1,Relative effect,6.7%,36%,-16%,95% CI
10.1145/3544548.3581284,empirical studies in hci;human-centered computing,21,OLS Regression,UNKNOWN,<0.05,,1,Coefficient,0.083,0.089,0.077,95% CI
10.1145/3544548.3581284,empirical studies in hci;human-centered computing,21,OLS Regression,UNKNOWN,<0.05,Time period relative to trial (during),1,Coefficient,0.083,0.089,0.077,95% CI
10.1145/3544548.3581284,empirical studies in hci;human-centered computing,22,OLS Regression,UNKNOWN,<0.05,,1,Coefficient,-0.179,-0.168,-0.19,95% CI
10.1145/3544548.3581284,empirical studies in hci;human-centered computing,22,OLS Regression,UNKNOWN,<0.05,Time period relative to trial (during),1,Coefficient,-0.179,-0.168,-0.19,95% CI
10.1145/3544548.3581284,empirical studies in hci;human-centered computing,23,OLS Regression,UNKNOWN,<0.05,,1,Coefficient,0.509,0.552,0.466,95% CI
10.1145/3544548.3581284,empirical studies in hci;human-centered computing,23,OLS Regression,UNKNOWN,<0.05,Time period relative to trial (during),1,Coefficient,0.509,0.552,0.466,95% CI
10.1145/3544548.3581284,empirical studies in hci;human-centered computing,24,OLS Regression,UNKNOWN,<0.05,,1,Coefficient,-1.117,-1.051,-1.183,95% CI
10.1145/3544548.3581284,empirical studies in hci;human-centered computing,24,OLS Regression,UNKNOWN,<0.05,Time period relative to trial (during),1,Coefficient,-1.117,-1.051,-1.183,95% CI
10.1145/3544548.3581284,empirical studies in hci;human-centered computing,25,OLS Regression,UNKNOWN,0.29,,1,Coefficient,0.008,0.015,0.001,95% CI
10.1145/3544548.3581284,empirical studies in hci;human-centered computing,25,OLS Regression,UNKNOWN,0.29,Time period relative to trial (after),1,Coefficient,0.008,0.015,0.001,95% CI
