doi,topics,test_id,test_name,N,test_p_value,factor,effectsize_id,effectsize_measure,effectsize_value,CI_upper,CI_lower,CI_type
10.1145/3290605.3300913,accessibility design and evaluation methods;accessibility;human-centered computing;human computer interaction (hci),5,gesture recognition rate comparison,UNKNOWN,UNKNOWN,,1,improvement,9.3%,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300913,accessibility design and evaluation methods;accessibility;human-centered computing;human computer interaction (hci),5,gesture recognition rate comparison,UNKNOWN,UNKNOWN,Long Press,1,improvement,9.3%,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300913,accessibility design and evaluation methods;accessibility;human-centered computing;human computer interaction (hci),6,gesture recognition rate comparison,UNKNOWN,UNKNOWN,,1,improvement,7.8%,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300913,accessibility design and evaluation methods;accessibility;human-centered computing;human computer interaction (hci),6,gesture recognition rate comparison,UNKNOWN,UNKNOWN,Swipe,1,improvement,7.8%,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300913,accessibility design and evaluation methods;accessibility;human-centered computing;human computer interaction (hci),7,gesture recognition rate comparison,UNKNOWN,UNKNOWN,,1,improvement,6.1%,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300913,accessibility design and evaluation methods;accessibility;human-centered computing;human computer interaction (hci),7,gesture recognition rate comparison,UNKNOWN,UNKNOWN,Scroll,1,improvement,6.1%,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300913,accessibility design and evaluation methods;accessibility;human-centered computing;human computer interaction (hci),8,gesture recognition rate comparison,UNKNOWN,UNKNOWN,,1,improvement,-9.1%,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300913,accessibility design and evaluation methods;accessibility;human-centered computing;human computer interaction (hci),8,gesture recognition rate comparison,UNKNOWN,UNKNOWN,Pinch,1,improvement,-9.1%,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300913,accessibility design and evaluation methods;accessibility;human-centered computing;human computer interaction (hci),9,gesture recognition rate comparison,UNKNOWN,UNKNOWN,,1,improvement,-9.8%,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300913,accessibility design and evaluation methods;accessibility;human-centered computing;human computer interaction (hci),9,gesture recognition rate comparison,UNKNOWN,UNKNOWN,Rotate,1,improvement,-9.8%,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300256,social content sharing;human-centered computing,1,Pearson's chi-squared test,1515,< 0.001,,1,ϕ,0.12,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300256,social content sharing;human-centered computing,1,Pearson's chi-squared test,1515,< 0.001,Gender,1,ϕ,0.12,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300256,social content sharing;human-centered computing,2,Pearson's chi-squared test,1515,< 0.001,,1,ϕ,0.14,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300256,social content sharing;human-centered computing,2,Pearson's chi-squared test,1515,< 0.001,Gender,1,ϕ,0.14,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300256,social content sharing;human-centered computing,3,Pearson's chi-squared test,1515,< 0.001,,1,ϕ,0.11,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300256,social content sharing;human-centered computing,3,Pearson's chi-squared test,1515,< 0.001,Race,1,ϕ,0.11,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300256,social content sharing;human-centered computing,4,Pearson's chi-squared test,1515,< 0.001,,1,ϕ,0.13,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300256,social content sharing;human-centered computing,4,Pearson's chi-squared test,1515,< 0.001,Race,1,ϕ,0.13,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300256,social content sharing;human-centered computing,5,Pearson's chi-squared test,1515,< 0.001,,1,V,0.21,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300256,social content sharing;human-centered computing,5,Pearson's chi-squared test,1515,< 0.001,Age,1,V,0.21,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300256,social content sharing;human-centered computing,6,Pearson's chi-squared test,1515,0.03,,1,V,0.10,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300256,social content sharing;human-centered computing,6,Pearson's chi-squared test,1515,0.03,Age,1,V,0.10,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300256,social content sharing;human-centered computing,7,Pearson's chi-squared test,1515,0.03,,1,V,0.10,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300256,social content sharing;human-centered computing,7,Pearson's chi-squared test,1515,0.03,Age,1,V,0.10,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300256,social content sharing;human-centered computing,8,Kendall's τb correlation,UNKNOWN,0.006,,1,τb,0.11,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300256,social content sharing;human-centered computing,8,Kendall's τb correlation,UNKNOWN,0.006,Extroversion,1,τb,0.11,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300256,social content sharing;human-centered computing,9,Kendall's τb correlation,UNKNOWN,0.003,,1,τb,0.12,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300256,social content sharing;human-centered computing,9,Kendall's τb correlation,UNKNOWN,0.003,Openness,1,τb,0.12,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300256,social content sharing;human-centered computing,10,Friedman's test,UNKNOWN,< 0.001,,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300256,social content sharing;human-centered computing,10,Friedman's test,UNKNOWN,< 0.001,User Status,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300256,social content sharing;human-centered computing,11,Wilcoxon Rank Sum test,UNKNOWN,≤ 0.001,,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300256,social content sharing;human-centered computing,11,Wilcoxon Rank Sum test,UNKNOWN,≤ 0.001,User Status,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300256,social content sharing;human-centered computing,12,Wilcoxon Rank Sum test,UNKNOWN,< 0.001,,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300256,social content sharing;human-centered computing,12,Wilcoxon Rank Sum test,UNKNOWN,< 0.001,Subject Type,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300256,social content sharing;human-centered computing,13,Kruskal-Wallis test,UNKNOWN,0.02,,1,V,0.10,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300256,social content sharing;human-centered computing,13,Kruskal-Wallis test,UNKNOWN,0.02,Subject Type,1,V,0.10,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300256,social content sharing;human-centered computing,14,Pearson's chi-squared test,UNKNOWN,< 0.001,,1,V,0.38,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300256,social content sharing;human-centered computing,14,Pearson's chi-squared test,UNKNOWN,< 0.001,Location,1,V,0.38,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300256,social content sharing;human-centered computing,15,Wilcoxon Rank Sum test,UNKNOWN,< 0.001,,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300256,social content sharing;human-centered computing,15,Wilcoxon Rank Sum test,UNKNOWN,< 0.001,Location,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300256,social content sharing;human-centered computing,16,Pearson's chi-squared test,UNKNOWN,< 0.001,,1,ϕ,0.18,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300256,social content sharing;human-centered computing,16,Pearson's chi-squared test,UNKNOWN,< 0.001,Day of Week,1,ϕ,0.18,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300256,social content sharing;human-centered computing,17,Wilcoxon Rank Sum test,UNKNOWN,< 0.003,,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300256,social content sharing;human-centered computing,17,Wilcoxon Rank Sum test,UNKNOWN,< 0.003,Time of Day,1,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300457,empirical studies in hci;human-centered computing;mobile computing;empirical studies in ubiquitous and mobile computing;ubiquitous and mobile computing;social and professional topics,1,Independent Samples t-test,2083,<.001,,1,mean difference,0.67,UNKNOWN,UNKNOWN,95% CI
10.1145/3290605.3300457,empirical studies in hci;human-centered computing;mobile computing;empirical studies in ubiquitous and mobile computing;ubiquitous and mobile computing;social and professional topics,2,Repeated Measures ANOVA,2081,<.001,,1,η²,.044,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300457,empirical studies in hci;human-centered computing;mobile computing;empirical studies in ubiquitous and mobile computing;ubiquitous and mobile computing;social and professional topics,2,Repeated Measures ANOVA,2081,<.001,self vs. other,1,η²,.044,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300457,empirical studies in hci;human-centered computing;mobile computing;empirical studies in ubiquitous and mobile computing;ubiquitous and mobile computing;social and professional topics,2,Repeated Measures ANOVA,2081,<.001,age group,1,η²,.020,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300457,empirical studies in hci;human-centered computing;mobile computing;empirical studies in ubiquitous and mobile computing;ubiquitous and mobile computing;social and professional topics,2,Repeated Measures ANOVA,2081,<.001,interaction effect between age group and self vs. other,1,η²,.044,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300457,empirical studies in hci;human-centered computing;mobile computing;empirical studies in ubiquitous and mobile computing;ubiquitous and mobile computing;social and professional topics,3,Pearson Correlation,UNKNOWN,<.001,,1,r,.13,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300457,empirical studies in hci;human-centered computing;mobile computing;empirical studies in ubiquitous and mobile computing;ubiquitous and mobile computing;social and professional topics,4,Paired Samples t-test,1048,.037,,1,mean difference,0.1,UNKNOWN,UNKNOWN,95% CI
10.1145/3290605.3300457,empirical studies in hci;human-centered computing;mobile computing;empirical studies in ubiquitous and mobile computing;ubiquitous and mobile computing;social and professional topics,5,Independent Samples t-test,2081,<.001,,1,mean difference,0.22,UNKNOWN,UNKNOWN,95% CI
10.1145/3290605.3300457,empirical studies in hci;human-centered computing;mobile computing;empirical studies in ubiquitous and mobile computing;ubiquitous and mobile computing;social and professional topics,6,Independent Samples t-test,1034,<.001,,1,mean difference,0.57,UNKNOWN,UNKNOWN,95% CI
10.1145/3290605.3300457,empirical studies in hci;human-centered computing;mobile computing;empirical studies in ubiquitous and mobile computing;ubiquitous and mobile computing;social and professional topics,7,Independent Samples t-test,1034,<.001,,1,mean difference,0.78,UNKNOWN,UNKNOWN,95% CI
10.1145/3290605.3300457,empirical studies in hci;human-centered computing;mobile computing;empirical studies in ubiquitous and mobile computing;ubiquitous and mobile computing;social and professional topics,8,Independent Samples t-test,2081,<.001,,1,mean difference,0.67,UNKNOWN,UNKNOWN,95% CI
10.1145/3290605.3300787,virtual reality;human-centered computing,1,t-test,24,0.02,,1,Cohen's d,1.00,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3290605.3300478,empirical studies in hci;human-centered computing,1,Logistic Regression for Attention,369,0.06,,1,Odds Ratio,1.68,UNKNOWN,UNKNOWN,95% CI
10.1145/3290605.3300478,empirical studies in hci;human-centered computing,1,Logistic Regression for Attention,369,< .05,Formality (formal),1,Odds Ratio,1.68,UNKNOWN,UNKNOWN,95% CI
10.1145/3290605.3300478,empirical studies in hci;human-centered computing,1,Logistic Regression for Attention,369,< .05,Platform (MTurk),1,Odds Ratio,1.83,UNKNOWN,UNKNOWN,95% CI
10.1145/3290605.3300478,empirical studies in hci;human-centered computing,1,Logistic Regression for Attention,369,UNKNOWN,English (True),1,Odds Ratio,1.58,UNKNOWN,UNKNOWN,95% CI
10.1145/3290605.3300478,empirical studies in hci;human-centered computing,1,Logistic Regression for Attention,369,UNKNOWN,Age,1,Odds Ratio,1.00,UNKNOWN,UNKNOWN,95% CI
10.1145/3290605.3300478,empirical studies in hci;human-centered computing,1,Logistic Regression for Attention,369,UNKNOWN,Gender (male),1,Odds Ratio,.75,UNKNOWN,UNKNOWN,95% CI
10.1145/3290605.3300478,empirical studies in hci;human-centered computing,1,Logistic Regression for Attention,369,< .05,Education,1,Odds Ratio,1.08,UNKNOWN,UNKNOWN,95% CI
10.1145/3290605.3300478,empirical studies in hci;human-centered computing,2,Logistic Regression for Dropout,369,0.02,,1,Pseudo R2,0.02,UNKNOWN,UNKNOWN,95% CI
10.1145/3290605.3300478,empirical studies in hci;human-centered computing,2,Logistic Regression for Dropout,369,UNKNOWN,Formality (formal),1,Odds Ratio,1.11,UNKNOWN,UNKNOWN,95% CI
10.1145/3290605.3300478,empirical studies in hci;human-centered computing,2,Logistic Regression for Dropout,369,< .01,Platform (MTurk),1,Odds Ratio,0.42,UNKNOWN,UNKNOWN,95% CI
10.1145/3290605.3300478,empirical studies in hci;human-centered computing,3,Linear Regression for Time,369,0.08,,1,R2,0.08,UNKNOWN,UNKNOWN,95% CI
10.1145/3290605.3300478,empirical studies in hci;human-centered computing,3,Linear Regression for Time,369,UNKNOWN,Formality (formal),1,Coefficient,-0.63,UNKNOWN,UNKNOWN,95% CI
10.1145/3290605.3300478,empirical studies in hci;human-centered computing,3,Linear Regression for Time,369,UNKNOWN,Platform (MTurk),1,Coefficient,-1.35,UNKNOWN,UNKNOWN,95% CI
10.1145/3290605.3300478,empirical studies in hci;human-centered computing,3,Linear Regression for Time,369,< .05,English (True),1,Coefficient,-1.99,UNKNOWN,UNKNOWN,95% CI
10.1145/3290605.3300478,empirical studies in hci;human-centered computing,3,Linear Regression for Time,369,< .01,Age,1,Coefficient,0.138,UNKNOWN,UNKNOWN,95% CI
10.1145/3290605.3300478,empirical studies in hci;human-centered computing,3,Linear Regression for Time,369,UNKNOWN,Gender (male),1,Coefficient,-0.93,UNKNOWN,UNKNOWN,95% CI
10.1145/3290605.3300478,empirical studies in hci;human-centered computing,3,Linear Regression for Time,369,UNKNOWN,Education,1,Coefficient,-0.03,UNKNOWN,UNKNOWN,95% CI
10.1145/3290605.3300478,empirical studies in hci;human-centered computing,3,Linear Regression for Time,369,< .05,Attention (Passed),1,Coefficient,1.68,UNKNOWN,UNKNOWN,95% CI
10.1145/3290605.3300478,empirical studies in hci;human-centered computing,4,Linear Regression for Performance,369,0.12,,1,R2,0.12,UNKNOWN,UNKNOWN,95% CI
10.1145/3290605.3300478,empirical studies in hci;human-centered computing,4,Linear Regression for Performance,369,UNKNOWN,Formality (formal),1,Coefficient,-0.02,UNKNOWN,UNKNOWN,95% CI
10.1145/3290605.3300478,empirical studies in hci;human-centered computing,4,Linear Regression for Performance,369,< .01,Platform (MTurk),1,Coefficient,-1.86,UNKNOWN,UNKNOWN,95% CI
10.1145/3290605.3300478,empirical studies in hci;human-centered computing,4,Linear Regression for Performance,369,UNKNOWN,English (True),1,Coefficient,-0.53,UNKNOWN,UNKNOWN,95% CI
10.1145/3290605.3300478,empirical studies in hci;human-centered computing,4,Linear Regression for Performance,369,UNKNOWN,Age,1,Coefficient,-0.01,UNKNOWN,UNKNOWN,95% CI
