doi,topics,test_id,test_name,N,test_p_value,factor,effectsize_id,effectsize_measure,effectsize_value,CI_upper,CI_lower,CI_type
10.1145/3313831.3376843,user studies;human-centered computing;computing methodologies,14,Correlation Test,UNKNOWN,<0.05,,1,Correlation Coefficient,0.17,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376843,user studies;human-centered computing;computing methodologies,14,Correlation Test,UNKNOWN,<0.05,Warmth,1,Correlation Coefficient,0.17,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376843,user studies;human-centered computing;computing methodologies,15,Correlation Test,UNKNOWN,UNKNOWN,,1,Correlation Coefficient,0.12,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376843,user studies;human-centered computing;computing methodologies,15,Correlation Test,UNKNOWN,UNKNOWN,Sincerity,1,Correlation Coefficient,0.12,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376843,user studies;human-centered computing;computing methodologies,16,Correlation Test,UNKNOWN,UNKNOWN,,1,Correlation Coefficient,0.03,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376843,user studies;human-centered computing;computing methodologies,16,Correlation Test,UNKNOWN,UNKNOWN,Engagement,1,Correlation Coefficient,0.03,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376843,user studies;human-centered computing;computing methodologies,17,Correlation Test,UNKNOWN,UNKNOWN,,1,Correlation Coefficient,0.13,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376843,user studies;human-centered computing;computing methodologies,17,Correlation Test,UNKNOWN,UNKNOWN,Naturalness,1,Correlation Coefficient,0.13,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376843,user studies;human-centered computing;computing methodologies,18,Correlation Test,UNKNOWN,UNKNOWN,,1,Correlation Coefficient,0.15,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376843,user studies;human-centered computing;computing methodologies,18,Correlation Test,UNKNOWN,UNKNOWN,Persuasiveness,1,Correlation Coefficient,0.15,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376843,user studies;human-centered computing;computing methodologies,19,Correlation Test,UNKNOWN,<0.001,,1,Correlation Coefficient,0.60,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376843,user studies;human-centered computing;computing methodologies,19,Correlation Test,UNKNOWN,<0.001,Confidence,1,Correlation Coefficient,0.60,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376843,user studies;human-centered computing;computing methodologies,20,Correlation Test,UNKNOWN,<0.001,,1,Correlation Coefficient,0.57,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376843,user studies;human-centered computing;computing methodologies,20,Correlation Test,UNKNOWN,<0.001,Warmth,1,Correlation Coefficient,0.57,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376843,user studies;human-centered computing;computing methodologies,21,Correlation Test,UNKNOWN,<0.001,,1,Correlation Coefficient,0.57,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376843,user studies;human-centered computing;computing methodologies,21,Correlation Test,UNKNOWN,<0.001,Sincerity,1,Correlation Coefficient,0.57,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376843,user studies;human-centered computing;computing methodologies,22,Correlation Test,UNKNOWN,<0.001,,1,Correlation Coefficient,0.38,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376843,user studies;human-centered computing;computing methodologies,22,Correlation Test,UNKNOWN,<0.001,Engagement,1,Correlation Coefficient,0.38,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376843,user studies;human-centered computing;computing methodologies,23,Correlation Test,UNKNOWN,<0.001,,1,Correlation Coefficient,0.58,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376843,user studies;human-centered computing;computing methodologies,23,Correlation Test,UNKNOWN,<0.001,Naturalness,1,Correlation Coefficient,0.58,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376843,user studies;human-centered computing;computing methodologies,24,Correlation Test,UNKNOWN,<0.001,,1,Correlation Coefficient,0.51,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376843,user studies;human-centered computing;computing methodologies,24,Correlation Test,UNKNOWN,<0.001,Persuasiveness,1,Correlation Coefficient,0.51,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376843,user studies;human-centered computing;computing methodologies,25,Correlation Test,UNKNOWN,<0.001,,1,Correlation Coefficient,0.51,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376843,user studies;human-centered computing;computing methodologies,25,Correlation Test,UNKNOWN,<0.001,Warmth,1,Correlation Coefficient,0.51,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376843,user studies;human-centered computing;computing methodologies,26,Correlation Test,UNKNOWN,<0.001,,1,Correlation Coefficient,0.54,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376843,user studies;human-centered computing;computing methodologies,26,Correlation Test,UNKNOWN,<0.001,Sincerity,1,Correlation Coefficient,0.54,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376843,user studies;human-centered computing;computing methodologies,27,Correlation Test,UNKNOWN,<0.001,,1,Correlation Coefficient,0.23,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376843,user studies;human-centered computing;computing methodologies,27,Correlation Test,UNKNOWN,<0.001,Engagement,1,Correlation Coefficient,0.23,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376843,user studies;human-centered computing;computing methodologies,28,Correlation Test,UNKNOWN,<0.001,,1,Correlation Coefficient,0.34,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376843,user studies;human-centered computing;computing methodologies,28,Correlation Test,UNKNOWN,<0.001,Naturalness,1,Correlation Coefficient,0.34,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376843,user studies;human-centered computing;computing methodologies,29,Correlation Test,UNKNOWN,<0.001,,1,Correlation Coefficient,0.35,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376843,user studies;human-centered computing;computing methodologies,29,Correlation Test,UNKNOWN,<0.001,Persuasiveness,1,Correlation Coefficient,0.35,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376843,user studies;human-centered computing;computing methodologies,30,Correlation Test,UNKNOWN,<0.001,,1,Correlation Coefficient,0.76,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376843,user studies;human-centered computing;computing methodologies,30,Correlation Test,UNKNOWN,<0.001,Sincerity,1,Correlation Coefficient,0.76,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376843,user studies;human-centered computing;computing methodologies,31,Correlation Test,UNKNOWN,<0.001,,1,Correlation Coefficient,0.25,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376843,user studies;human-centered computing;computing methodologies,31,Correlation Test,UNKNOWN,<0.001,Engagement,1,Correlation Coefficient,0.25,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376843,user studies;human-centered computing;computing methodologies,32,Correlation Test,UNKNOWN,<0.001,,1,Correlation Coefficient,0.48,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376843,user studies;human-centered computing;computing methodologies,32,Correlation Test,UNKNOWN,<0.001,Naturalness,1,Correlation Coefficient,0.48,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376843,user studies;human-centered computing;computing methodologies,33,Correlation Test,UNKNOWN,<0.001,,1,Correlation Coefficient,0.42,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376843,user studies;human-centered computing;computing methodologies,33,Correlation Test,UNKNOWN,<0.001,Persuasiveness,1,Correlation Coefficient,0.42,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376843,user studies;human-centered computing;computing methodologies,34,Correlation Test,UNKNOWN,<0.001,,1,Correlation Coefficient,0.27,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376843,user studies;human-centered computing;computing methodologies,34,Correlation Test,UNKNOWN,<0.001,Engagement,1,Correlation Coefficient,0.27,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376843,user studies;human-centered computing;computing methodologies,35,Correlation Test,UNKNOWN,<0.001,,1,Correlation Coefficient,0.50,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376843,user studies;human-centered computing;computing methodologies,35,Correlation Test,UNKNOWN,<0.001,Naturalness,1,Correlation Coefficient,0.50,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376843,user studies;human-centered computing;computing methodologies,36,Correlation Test,UNKNOWN,<0.001,,1,Correlation Coefficient,0.43,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376843,user studies;human-centered computing;computing methodologies,36,Correlation Test,UNKNOWN,<0.001,Persuasiveness,1,Correlation Coefficient,0.43,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376843,user studies;human-centered computing;computing methodologies,37,Correlation Test,UNKNOWN,<0.001,,1,Correlation Coefficient,0.40,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376843,user studies;human-centered computing;computing methodologies,37,Correlation Test,UNKNOWN,<0.001,Naturalness,1,Correlation Coefficient,0.40,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376843,user studies;human-centered computing;computing methodologies,38,Correlation Test,UNKNOWN,<0.001,,1,Correlation Coefficient,0.36,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376843,user studies;human-centered computing;computing methodologies,38,Correlation Test,UNKNOWN,<0.001,Persuasiveness,1,Correlation Coefficient,0.36,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376843,user studies;human-centered computing;computing methodologies,39,Correlation Test,UNKNOWN,<0.001,,1,Correlation Coefficient,0.55,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376843,user studies;human-centered computing;computing methodologies,39,Correlation Test,UNKNOWN,<0.001,Persuasiveness,1,Correlation Coefficient,0.55,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376803,virtual reality;human-centered computing,1,Wilcoxon Signed-rank test,20,0.023,,1,r,0.11,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376803,virtual reality;human-centered computing,1,Wilcoxon Signed-rank test,20,0.023,Swarm (City),1,r,0.11,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376803,virtual reality;human-centered computing,2,Wilcoxon Signed-rank test,20,<0.001,,1,r,0.21,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376803,virtual reality;human-centered computing,2,Wilcoxon Signed-rank test,20,<0.001,Swarm (Forest),1,r,0.21,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376803,virtual reality;human-centered computing,3,Wilcoxon Signed-rank test,20,<0.001,,1,r,0.16,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376803,virtual reality;human-centered computing,3,Wilcoxon Signed-rank test,20,<0.001,Swarm (Combined),1,r,0.16,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376803,virtual reality;human-centered computing,4,Friedman test,20,<0.001,,1,χ²,35.11,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376803,virtual reality;human-centered computing,4,Friedman test,20,<0.001,Technique (Number of Perceived Stimuli),1,χ²,35.11,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376803,virtual reality;human-centered computing,5,Friedman test,20,<0.001,,1,χ²,58.11,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376803,virtual reality;human-centered computing,5,Friedman test,20,<0.001,Technique (TTFF),1,χ²,58.11,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376803,virtual reality;human-centered computing,6,Friedman test,20,<0.001,,1,χ²,41.84,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376803,virtual reality;human-centered computing,6,Friedman test,20,<0.001,Technique (Distraction Likert-item),1,χ²,41.84,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376803,virtual reality;human-centered computing,7,Wilcoxon Signed-rank test,20,<0.001,,1,r,0.63,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376803,virtual reality;human-centered computing,7,Wilcoxon Signed-rank test,20,<0.001,SGD vs. DeadEye,1,r,0.63,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376803,virtual reality;human-centered computing,8,Wilcoxon Signed-rank test,20,<0.001,,1,r,0.54,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376803,virtual reality;human-centered computing,8,Wilcoxon Signed-rank test,20,<0.001,SGD vs. Blurring,1,r,0.54,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376803,virtual reality;human-centered computing,9,Wilcoxon Signed-rank test,20,0.003,,1,r,0.45,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376803,virtual reality;human-centered computing,9,Wilcoxon Signed-rank test,20,0.003,HiveFive vs. DeadEye,1,r,0.45,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376803,virtual reality;human-centered computing,10,Wilcoxon Signed-rank test,20,0.015,,1,r,0.38,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376803,virtual reality;human-centered computing,10,Wilcoxon Signed-rank test,20,0.015,HiveFive vs. Blurring,1,r,0.38,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376803,virtual reality;human-centered computing,11,Wilcoxon Signed-rank test,20,0.005,,1,r,0.43,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376803,virtual reality;human-centered computing,11,Wilcoxon Signed-rank test,20,0.005,Arrow vs. DeadEye,1,r,0.43,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376803,virtual reality;human-centered computing,12,Wilcoxon Signed-rank test,20,0.009,,1,r,0.41,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376803,virtual reality;human-centered computing,12,Wilcoxon Signed-rank test,20,0.009,Arrow vs. Blurring,1,r,0.41,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376803,virtual reality;human-centered computing,13,Wilcoxon Signed-rank test,20,<0.001,,1,r,0.33,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376803,virtual reality;human-centered computing,13,Wilcoxon Signed-rank test,20,<0.001,Arrow vs. Blurring,1,r,0.33,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376803,virtual reality;human-centered computing,14,Wilcoxon Signed-rank test,20,<0.001,,1,r,0.35,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376803,virtual reality;human-centered computing,14,Wilcoxon Signed-rank test,20,<0.001,Arrow vs. DeadEye,1,r,0.35,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376803,virtual reality;human-centered computing,15,Wilcoxon Signed-rank test,20,<0.001,,1,r,0.28,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376803,virtual reality;human-centered computing,15,Wilcoxon Signed-rank test,20,<0.001,Arrow vs. SGD,1,r,0.28,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376803,virtual reality;human-centered computing,16,Wilcoxon Signed-rank test,20,<0.001,,1,r,0.34,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376803,virtual reality;human-centered computing,16,Wilcoxon Signed-rank test,20,<0.001,HiveFive vs. Blurring,1,r,0.34,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376803,virtual reality;human-centered computing,17,Wilcoxon Signed-rank test,20,<0.001,,1,r,0.34,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376803,virtual reality;human-centered computing,17,Wilcoxon Signed-rank test,20,<0.001,HiveFive vs. DeadEye,1,r,0.34,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376803,virtual reality;human-centered computing,18,Wilcoxon Signed-rank test,20,<0.001,,1,r,0.27,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376803,virtual reality;human-centered computing,18,Wilcoxon Signed-rank test,20,<0.001,HiveFive vs. SGD,1,r,0.27,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376803,virtual reality;human-centered computing,19,Wilcoxon Signed-rank test,20,<0.001,,1,r,0.17,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376803,virtual reality;human-centered computing,19,Wilcoxon Signed-rank test,20,<0.001,SGD vs. Blurring,1,r,0.17,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376803,virtual reality;human-centered computing,20,Wilcoxon Signed-rank test,20,<0.001,,1,r,0.19,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376803,virtual reality;human-centered computing,20,Wilcoxon Signed-rank test,20,<0.001,SGD vs. DeadEye,1,r,0.19,UNKNOWN,UNKNOWN,UNKNOWN
10.1145/3313831.3376300,human computer interaction (hci);human-centered computing,1,Fisher's exact test,12,0.01,,,,,,,
10.1145/3313831.3376300,human computer interaction (hci);human-centered computing,1,Fisher's exact test,12,0.01,Missing vs Perfect with Detection Failure,,,,,,
10.1145/3313831.3376300,human computer interaction (hci);human-centered computing,2,Independent-samples t-test,24,< 0.001,,,,,,,
10.1145/3313831.3376300,human computer interaction (hci);human-centered computing,2,Independent-samples t-test,24,< 0.001,Missing vs Perfect with Detection Failure,,,,,,
10.1145/3313831.3376300,human computer interaction (hci);human-centered computing,3,Pairwise t-test,24,< 0.001,,,,,,,
10.1145/3313831.3376300,human computer interaction (hci);human-centered computing,3,Pairwise t-test,24,< 0.001,Missing vs Perfect with Detection Failure,,,,,,
10.1145/3313831.3376300,human computer interaction (hci);human-centered computing,4,Repeated-measures ANOVA,48,not significant,,,,,,,
10.1145/3313831.3376300,human computer interaction (hci);human-centered computing,5,Fisher's exact test,12,.003,,,,,,,
10.1145/3313831.3376300,human computer interaction (hci);human-centered computing,5,Fisher's exact test,12,.003,Perfect with Brake Failure (Automation vs Manual),,,,,,
10.1145/3313831.3376300,human computer interaction (hci);human-centered computing,5,Fisher's exact test,12,.012,False Alarm (Automation vs Manual),,,,,,
10.1145/3313831.3376300,human computer interaction (hci);human-centered computing,6,Two-sample Kolmogorov-Smirnov test,UNKNOWN,.008,,,,,,,
10.1145/3313831.3376300,human computer interaction (hci);human-centered computing,6,Two-sample Kolmogorov-Smirnov test,UNKNOWN,.008,Perfect with Detection Failure (Automation vs Manual),,,,,,
