doi,topics,test_id,test_name,N,test_p_value,factor,effectsize_id,effectsize_measure,effectsize_value,CI_upper,CI_lower,CI_type,N_found,test_p_value_found,effectsize_measure_found,effectsize_value_found,CI_upper_found,CI_lower_found,CI_type_found
10.1145/3411764.3445233,empirical studies in accessibility;accessibility;human-centered computing,3,User Study (Task Time and Clicks),8,UNKNOWN,,3.0,Average Task Time (Filter),3:51,UNKNOWN,UNKNOWN,UNKNOWN,True,True,False,True,True,True,True
10.1145/3411764.3445233,empirical studies in accessibility;accessibility;human-centered computing,3,User Study (Task Time and Clicks),8,UNKNOWN,,4.0,Average # Videos Clicked (Original),3.9,UNKNOWN,UNKNOWN,UNKNOWN,True,True,False,True,True,True,True
10.1145/3411764.3445233,empirical studies in accessibility;accessibility;human-centered computing,3,User Study (Task Time and Clicks),8,UNKNOWN,,5.0,Average # Videos Clicked (Metrics),2.1,UNKNOWN,UNKNOWN,UNKNOWN,True,True,False,True,True,True,True
10.1145/3411764.3445233,empirical studies in accessibility;accessibility;human-centered computing,3,User Study (Task Time and Clicks),8,UNKNOWN,,6.0,Average # Videos Clicked (Filter),1.8,UNKNOWN,UNKNOWN,UNKNOWN,True,True,False,True,True,True,True
10.1145/3411764.3445233,empirical studies in accessibility;accessibility;human-centered computing,4,Cohen's Kappa for Accessibility Ratings,14,UNKNOWN,,1.0,Cohen's Kappa (Overall Accessibility),0.57,UNKNOWN,UNKNOWN,UNKNOWN,True,True,False,True,True,True,True
10.1145/3411764.3445233,empirical studies in accessibility;accessibility;human-centered computing,4,Cohen's Kappa for Accessibility Ratings,14,UNKNOWN,,2.0,Cohen's Kappa (Q3),0.57,UNKNOWN,UNKNOWN,UNKNOWN,True,True,False,True,True,True,True
10.1145/3411764.3445233,empirical studies in accessibility;accessibility;human-centered computing,4,Cohen's Kappa for Accessibility Ratings,14,UNKNOWN,,3.0,Cohen's Kappa (Q4),0.61,UNKNOWN,UNKNOWN,UNKNOWN,True,True,False,True,True,True,True
10.1145/3411764.3445233,empirical studies in accessibility;accessibility;human-centered computing,4,Cohen's Kappa for Accessibility Ratings,14,UNKNOWN,,4.0,Cohen's Kappa (Q5),0.54,UNKNOWN,UNKNOWN,UNKNOWN,True,True,False,True,True,True,True
10.1145/3411764.3445233,empirical studies in accessibility;accessibility;human-centered computing,4,Cohen's Kappa for Accessibility Ratings,14,UNKNOWN,,5.0,Cohen's Kappa (Q6),0.60,UNKNOWN,UNKNOWN,UNKNOWN,True,True,False,True,True,True,True
10.1145/3411764.3445233,empirical studies in accessibility;accessibility;human-centered computing,5,Pearson Correlation for Accessibility Ratings,14,< 0.001,,1.0,Pearson Correlation (Q3),0.942,UNKNOWN,UNKNOWN,UNKNOWN,True,True,True,True,True,True,True
10.1145/3411764.3445233,empirical studies in accessibility;accessibility;human-centered computing,5,Pearson Correlation for Accessibility Ratings,14,< 0.001,,2.0,Pearson Correlation (Q4),-0.887,UNKNOWN,UNKNOWN,UNKNOWN,True,True,True,True,True,True,True
10.1145/3411764.3445233,empirical studies in accessibility;accessibility;human-centered computing,5,Pearson Correlation for Accessibility Ratings,14,< 0.001,,3.0,Pearson Correlation (Q5),0.949,UNKNOWN,UNKNOWN,UNKNOWN,True,True,True,True,True,True,True
10.1145/3411764.3445233,empirical studies in accessibility;accessibility;human-centered computing,5,Pearson Correlation for Accessibility Ratings,14,< 0.001,,4.0,Pearson Correlation (Q6),-0.944,UNKNOWN,UNKNOWN,UNKNOWN,True,True,True,True,True,True,True
10.1145/3411764.3445472,interactive systems and tools;human-centered computing;information systems;health care information systems;applied computing;empirical studies in hci;computing methodologies,1,One-way ANOVA,7,< 0.05,,1.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,True,True,True,True,True,True,True
10.1145/3411764.3445472,interactive systems and tools;human-centered computing;information systems;health care information systems;applied computing;empirical studies in hci;computing methodologies,1,One-way ANOVA,7,< 0.05,Usefulness,1.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,True,True,True,True,True,True,True
10.1145/3411764.3445472,interactive systems and tools;human-centered computing;information systems;health care information systems;applied computing;empirical studies in hci;computing methodologies,1,One-way ANOVA,7,< 0.05,Richness,1.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,True,True,True,True,True,True,True
10.1145/3411764.3445472,interactive systems and tools;human-centered computing;information systems;health care information systems;applied computing;empirical studies in hci;computing methodologies,1,One-way ANOVA,7,0.19382,Trust,1.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,True,True,True,True,True,True,True
10.1145/3411764.3445472,interactive systems and tools;human-centered computing;information systems;health care information systems;applied computing;empirical studies in hci;computing methodologies,1,One-way ANOVA,7,< 0.05,Effort,1.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,True,True,True,True,True,True,True
10.1145/3411764.3445472,interactive systems and tools;human-centered computing;information systems;health care information systems;applied computing;empirical studies in hci;computing methodologies,1,One-way ANOVA,7,0.1962,Frust,1.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,True,True,True,True,True,True,True
10.1145/3411764.3445472,interactive systems and tools;human-centered computing;information systems;health care information systems;applied computing;empirical studies in hci;computing methodologies,1,One-way ANOVA,7,< 0.10,UsageIntent,1.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,True,True,True,True,True,True,True
10.1145/3411764.3445472,interactive systems and tools;human-centered computing;information systems;health care information systems;applied computing;empirical studies in hci;computing methodologies,1,One-way ANOVA,7,< 0.05,Agreement,1.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,True,True,True,True,True,True,True
10.1145/3411764.3445472,interactive systems and tools;human-centered computing;information systems;health care information systems;applied computing;empirical studies in hci;computing methodologies,2,Paired t-test,7,0.1275,,1.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,True,True,True,True,True,True,True
10.1145/3411764.3445472,interactive systems and tools;human-centered computing;information systems;health care information systems;applied computing;empirical studies in hci;computing methodologies,2,Paired t-test,7,0.1275,Usefulness,1.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,True,True,True,True,True,True,True
10.1145/3411764.3445472,interactive systems and tools;human-centered computing;information systems;health care information systems;applied computing;empirical studies in hci;computing methodologies,2,Paired t-test,7,0.3576,Richness,1.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,True,True,True,True,True,True,True
10.1145/3411764.3445472,interactive systems and tools;human-centered computing;information systems;health care information systems;applied computing;empirical studies in hci;computing methodologies,2,Paired t-test,7,0.1290,Effort,1.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,True,True,True,True,True,True,True
10.1145/3411764.3445472,interactive systems and tools;human-centered computing;information systems;health care information systems;applied computing;empirical studies in hci;computing methodologies,2,Paired t-test,7,0.2154,UsageIntent,1.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,True,True,True,True,True,True,True
10.1145/3411764.3445472,interactive systems and tools;human-centered computing;information systems;health care information systems;applied computing;empirical studies in hci;computing methodologies,2,Paired t-test,7,< 0.10,Agreement,1.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,True,True,True,True,True,True,True
10.1145/3411764.3445472,interactive systems and tools;human-centered computing;information systems;health care information systems;applied computing;empirical studies in hci;computing methodologies,3,Paired t-test,7,0.1514,,1.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,True,True,True,True,True,True,True
10.1145/3411764.3445472,interactive systems and tools;human-centered computing;information systems;health care information systems;applied computing;empirical studies in hci;computing methodologies,3,Paired t-test,7,0.1514,Usefulness,1.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,True,True,True,True,True,True,True
10.1145/3411764.3445472,interactive systems and tools;human-centered computing;information systems;health care information systems;applied computing;empirical studies in hci;computing methodologies,3,Paired t-test,7,< 0.10,Richness,1.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,True,True,True,True,True,True,True
10.1145/3411764.3445472,interactive systems and tools;human-centered computing;information systems;health care information systems;applied computing;empirical studies in hci;computing methodologies,3,Paired t-test,7,< 0.10,Effort,1.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,True,True,True,True,True,True,True
10.1145/3411764.3445472,interactive systems and tools;human-centered computing;information systems;health care information systems;applied computing;empirical studies in hci;computing methodologies,3,Paired t-test,7,< 0.05,UsageIntent,1.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,True,True,True,True,True,True,True
10.1145/3411764.3445472,interactive systems and tools;human-centered computing;information systems;health care information systems;applied computing;empirical studies in hci;computing methodologies,3,Paired t-test,7,< 0.01,Agreement,1.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,True,True,True,True,True,True,True
10.1145/3411764.3445472,interactive systems and tools;human-centered computing;information systems;health care information systems;applied computing;empirical studies in hci;computing methodologies,4,Paired t-test,7,< 0.05,,1.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,True,True,True,True,True,True,True
10.1145/3411764.3445472,interactive systems and tools;human-centered computing;information systems;health care information systems;applied computing;empirical studies in hci;computing methodologies,4,Paired t-test,7,< 0.05,Usefulness,1.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,True,True,True,True,True,True,True
10.1145/3411764.3445472,interactive systems and tools;human-centered computing;information systems;health care information systems;applied computing;empirical studies in hci;computing methodologies,4,Paired t-test,7,< 0.10,Richness,1.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,True,True,True,True,True,True,True
10.1145/3411764.3445472,interactive systems and tools;human-centered computing;information systems;health care information systems;applied computing;empirical studies in hci;computing methodologies,4,Paired t-test,7,0.2714,Effort,1.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,True,True,True,True,True,True,True
10.1145/3411764.3445472,interactive systems and tools;human-centered computing;information systems;health care information systems;applied computing;empirical studies in hci;computing methodologies,4,Paired t-test,7,< 0.10,UsageIntent,1.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,True,True,True,True,True,True,True
10.1145/3411764.3445472,interactive systems and tools;human-centered computing;information systems;health care information systems;applied computing;empirical studies in hci;computing methodologies,4,Paired t-test,7,0.1874,Agreement,1.0,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,True,True,True,True,True,True,True
10.1145/3411764.3445355,collaborative interaction;interaction paradigms;human computer interaction (hci);human-centered computing,1,ANOVA,16,< .0005,,,,,,,,True,True,True,True,True,True,True
10.1145/3411764.3445355,collaborative interaction;interaction paradigms;human computer interaction (hci);human-centered computing,2,ANOVA,16,= .016,,,,,,,,True,True,True,True,True,True,True
10.1145/3411764.3445355,collaborative interaction;interaction paradigms;human computer interaction (hci);human-centered computing,3,ANOVA,16,= .049,,,,,,,,True,True,True,True,True,True,True
10.1145/3411764.3445355,collaborative interaction;interaction paradigms;human computer interaction (hci);human-centered computing,4,ANOVA,16,= .045,,,,,,,,True,True,True,True,True,True,True
10.1145/3411764.3445355,collaborative interaction;interaction paradigms;human computer interaction (hci);human-centered computing,5,ANOVA,16,= .013,,,,,,,,True,True,True,True,True,True,True
10.1145/3411764.3445355,collaborative interaction;interaction paradigms;human computer interaction (hci);human-centered computing,6,ANOVA,16,= .006,,,,,,,,True,True,True,True,True,True,True
10.1145/3411764.3445355,collaborative interaction;interaction paradigms;human computer interaction (hci);human-centered computing,7,ANOVA,16,< .0001,,,,,,,,True,True,True,True,True,True,True
10.1145/3411764.3445355,collaborative interaction;interaction paradigms;human computer interaction (hci);human-centered computing,8,ANOVA,16,< .0005,,,,,,,,True,True,True,True,True,True,True
10.1145/3411764.3445355,collaborative interaction;interaction paradigms;human computer interaction (hci);human-centered computing,9,ANOVA,16,= .008,,,,,,,,True,True,True,True,True,True,True
10.1145/3411764.3445355,collaborative interaction;interaction paradigms;human computer interaction (hci);human-centered computing,10,ANOVA,16,< .0005,,,,,,,,True,True,True,True,True,True,True
10.1145/3411764.3445388,empirical studies in hci;human-centered computing,1,Repeated Measures ANOVA on SDNN Scores,25,<0.01,,1.0,Grand Mean Increase,+15.5ms,UNKNOWN,UNKNOWN,UNKNOWN,True,True,False,True,True,True,True
10.1145/3411764.3445388,empirical studies in hci;human-centered computing,1,Repeated Measures ANOVA on SDNN Scores,25,0.93,Breathing Guides,,,,,,,True,True,True,True,True,True,True
10.1145/3411764.3445388,empirical studies in hci;human-centered computing,1,Repeated Measures ANOVA on SDNN Scores,25,<0.01,Experiment Trials,1.0,Increase in SDNN,"+17.9ms (T4), +21.6ms (T5), +9.2ms (T1), +12.7ms (T2)",UNKNOWN,UNKNOWN,UNKNOWN,True,True,False,False,True,True,True
10.1145/3411764.3445388,empirical studies in hci;human-centered computing,2,T-Test on Breathing Rate,25,<0.01,,1.0,Grand Mean Breathing Rate,12.5 bpm,UNKNOWN,UNKNOWN,UNKNOWN,True,True,False,False,True,True,True
10.1145/3411764.3445388,empirical studies in hci;human-centered computing,3,Repeated Measures ANOVA on Perceived Effort,25,"0.03 (for ""following guide""), <0.01 (for ""completing work"")",,1.0,Perceived Effort,"-1.2 (T4) vs -0.2 (T1) for ""following guide"", -0.8 (T3), -0.9 (T4), -0.8 (T5) vs -0.1 (T1) for ""completing work""",UNKNOWN,UNKNOWN,UNKNOWN,True,False,True,False,True,True,True
10.1145/3411764.3445388,empirical studies in hci;human-centered computing,4,Repeated Measures ANOVA on Work Performance,25,<0.01,,1.0,Questions Completed,"+0.5 (T3), +0.7 (T5) vs -1.0 (T1)",UNKNOWN,UNKNOWN,UNKNOWN,True,True,True,False,True,True,True
10.1145/3411764.3445388,empirical studies in hci;human-centered computing,5,Repeated Measures ANOVA on Task Load,25,<0.01,,1.0,Task Load,"-0.2 (Phone Widget) vs -1.0 (Audio, Haptic), -1.2 (Bar); -0.4 (Brightness) vs -1.2 (Bar)",UNKNOWN,UNKNOWN,UNKNOWN,True,True,False,False,True,True,True
10.1145/3411764.3445388,empirical studies in hci;human-centered computing,6,Repeated Measures ANOVA on Breathing Behavior,25,"0.03 (for breathing rate), <0.01 (for time on target)",,1.0,Mean Breathing Rate,11.7 bpm (Haptic) vs 13.2 bpm (Onscreen Brightness),UNKNOWN,UNKNOWN,UNKNOWN,True,False,False,False,True,True,True
10.1145/3411764.3445388,empirical studies in hci;human-centered computing,6,Repeated Measures ANOVA on Breathing Behavior,25,"0.03 (for breathing rate), <0.01 (for time on target)",,2.0,Time on Target,"20.4% (Haptic) vs 32.8% (Onscreen Bar, Phone Widget)",UNKNOWN,UNKNOWN,UNKNOWN,True,False,True,False,True,True,True
10.1145/3411764.3445388,empirical studies in hci;human-centered computing,7,Repeated Measures ANOVA on Work Phase Effects,25,<0.01,,1.0,SDNN,Better performance in W1 compared to W2 and W3,UNKNOWN,UNKNOWN,UNKNOWN,True,True,True,False,True,True,True
10.1145/3411764.3445388,empirical studies in hci;human-centered computing,7,Repeated Measures ANOVA on Work Phase Effects,25,<0.01,,2.0,Breathing Rate,Better performance in W1 compared to W2 and W3,UNKNOWN,UNKNOWN,UNKNOWN,True,True,True,False,True,True,True
10.1145/3411764.3445388,empirical studies in hci;human-centered computing,7,Repeated Measures ANOVA on Work Phase Effects,25,<0.01,,3.0,Time on Target,Better performance in W1 compared to W2 and W3,UNKNOWN,UNKNOWN,UNKNOWN,True,True,True,False,True,True,True
10.1145/3411764.3445538,interactive systems and tools;human-centered computing;computing methodologies;software and its engineering,1,Wilcoxon Signed-Rank test,15,0.004,,,,,,,,True,True,True,True,True,True,True
10.1145/3411764.3445538,interactive systems and tools;human-centered computing;computing methodologies;software and its engineering,2,Wilcoxon Signed-Rank test,15,0.004,,,,,,,,True,True,True,True,True,True,True
10.1145/3411764.3445742,social and professional topics;user interface design;human-centered computing,1,Mann-Whitney U-test,350,UNKNOWN,,,,,,,,True,True,True,True,True,True,True
10.1145/3411764.3445742,social and professional topics;user interface design;human-centered computing,1,Mann-Whitney U-test,350,significantly less inclusive for non-binary participants,Option 1 (Male/Female),,,,,,,True,False,True,True,True,True,True
10.1145/3411764.3445742,social and professional topics;user interface design;human-centered computing,1,Mann-Whitney U-test,350,significantly less inclusive for non-binary participants,Option 2 (Male/Female/Other),,,,,,,True,False,True,True,True,True,True
10.1145/3411764.3445742,social and professional topics;user interface design;human-centered computing,1,Mann-Whitney U-test,350,most inclusive for both binary and non-binary participants,Option 4,,,,,,,True,False,True,True,True,True,True
10.1145/3411764.3445742,social and professional topics;user interface design;human-centered computing,2,Mann-Whitney U-test,350,UNKNOWN,,,,,,,,True,True,True,True,True,True,True
10.1145/3411764.3445742,social and professional topics;user interface design;human-centered computing,2,Mann-Whitney U-test,350,significantly more misgendering for non-binary participants,Option 1 (Male/Female),,,,,,,True,False,True,True,True,True,True
10.1145/3411764.3445742,social and professional topics;user interface design;human-centered computing,2,Mann-Whitney U-test,350,significantly more misgendering for non-binary participants,Option 2 (Male/Female/Other),,,,,,,True,False,True,True,True,True,True
